date,ticker,market_cap
2026-05-12,META,1530669202263
2026-05-12,MNST,83981556406
2026-05-12,MPWR,78584417600
2026-05-12,MRVL,144063507000
2026-05-12,MSFT,3029090901100
2026-05-12,MU,865767786200
2026-05-12,NDAQ,50610264090
2026-05-12,NFLX,369118728000
2026-05-12,NTES,74701680291
2026-05-12,NTRA,29245935150
2026-05-12,NVDA,5347512380000
2026-05-12,NXPI,74284565574
2026-05-12,ODFL,39746898247
2026-05-12,ORLY,76109192855
2026-05-12,PANW,146933841239
2026-05-12,PAYX,33323276000
2026-05-12,PCAR,59486132464
2026-05-12,PDD,136261742063
2026-05-12,PEP,207427100000
2026-05-12,PYPL,40082873556
2026-05-12,QCOM,221666740000
2026-05-12,REGN,74527144297
2026-05-12,RKLB,68051660361
2026-05-12,ROST,69824416813
2026-05-12,RVMD,30979489120
2026-05-12,SBUX,121469226000
2026-05-12,SNDK,215029278795
2026-05-12,SNPS,98269103870
2026-05-12,SNY,103047202713
2026-05-12,STX,181356415200
2026-05-12,TER,56112537969
2026-05-12,TMUS,209190171603
2026-05-12,TSLA,1627916834000
2026-05-12,TTWO,41958809171
2026-05-12,TXN,268632150810
2026-05-12,VRTX,113778429939
2026-05-12,WBD,68194118294
2026-05-12,WDAY,31071572614
2026-05-12,WDC,168459880680
2026-05-12,XEL,49879137764
2026-05-13,AAPL,4389610087720
2026-05-13,ABNB,78919507115
2026-05-13,ADBE,93837825000
2026-05-13,ADI,210611564793
2026-05-13,ADP,83396563254
2026-05-13,ADSK,48780887339
2026-05-13,AEP,69618234750
2026-05-13,AMAT,346650438990
2026-05-13,AMD,726432300000
2026-05-13,AMGN,181584756600
2026-05-13,AMZN,2905815423000
2026-05-13,APP,152358657309
2026-05-13,ARGX,49918122979
2026-05-13,ASML,609569386206
2026-05-13,AVGO,1982911768200
2026-05-13,AXON,30372474655
2026-05-13,AZN,145564888157
2026-05-13,BKNG,120129403778
2026-05-13,BKR,64891233290
2026-05-13,CCEP,40518989560
2026-05-13,CDNS,97790562800
2026-05-13,CEG,98713554278
2026-05-13,CMCSA,89091387843
2026-05-13,CME,107666838280
2026-05-13,COHR,64018360888
2026-05-13,COIN,53166125486
2026-05-13,COST,458149285320
2026-05-13,CSCO,401513949222
2026-05-13,CSX,82501416000
2026-05-13,CTAS,65444041850
2026-05-13,DDOG,73082184761
2026-05-13,EA,50195335180
2026-05-13,EBAY,50176440000
2026-05-13,EQIX,106245878176
2026-05-13,EXC,45297424446
2026-05-13,FANG,56572044300
2026-05-13,FAST,50249710800
2026-05-13,FITB,42750737040
2026-05-13,FLEX,52686817865
2026-05-13,FTNT,86225389137
2026-05-13,GILD,165190871736
2026-05-13,GOOG,4834490301619
2026-05-13,GOOGL,4869636677368
2026-05-13,HON,69055516582
2026-05-13,HOOD,69113767039
2026-05-13,IBKR,146396068815
2026-05-13,IDXX,41703863911
2026-05-13,INTC,604577540000
2026-05-13,INTU,101676438270
2026-05-13,ISRG,153094040010
2026-05-13,JD,47408009468
2026-05-13,KDP,39877998095
2026-05-13,KLAC,241622611600
2026-05-13,LITE,80162786000
2026-05-13,LRCX,369468400800
2026-05-13,MAR,92341118888
2026-05-13,MCHP,52514303680
2026-05-13,MDLZ,78970133604
2026-05-13,MELI,79188998284
2026-05-13,META,1565267910765
2026-05-13,MNST,84040236892
2026-05-13,MPWR,81081695500
2026-05-13,MRVL,155842559700
2026-05-13,MSFT,3010074120300
2026-05-13,MU,907611685700
2026-05-13,NDAQ,51017453610
2026-05-13,NFLX,368697648000
2026-05-13,NTES,76521181093
2026-05-13,NTRA,27972753800
2026-05-13,NVDA,5469828430000
2026-05-13,NXPI,75339894684
2026-05-13,ODFL,39343439778
2026-05-13,ORLY,74335742586
2026-05-13,PANW,155241464266
2026-05-13,PAYX,31975552000
2026-05-13,PCAR,58828274678
2026-05-13,PDD,141770286320
2026-05-13,PEP,203902820000
2026-05-13,PYPL,39897631403
2026-05-13,QCOM,224681180000
2026-05-13,REGN,74163476640
2026-05-13,RKLB,71866397021
2026-05-13,ROST,67928600654
2026-05-13,RVMD,31876644240
2026-05-13,SBUX,120751215000
2026-05-13,SNDK,214319928892
2026-05-13,SNPS,97516590127
2026-05-13,SNY,101989321957
2026-05-13,STX,183273573150
2026-05-13,TER,56884290828
2026-05-13,TMUS,205921913360
2026-05-13,TSLA,1672309444400
2026-05-13,TTWO,42144475834
2026-05-13,TXN,278797889620
2026-05-13,VRTX,114989081773
2026-05-13,WBD,68319475130
2026-05-13,WDAY,30516255349
2026-05-13,WDC,170303929380
2026-05-13,XEL,49885380460
2026-05-14,AAPL,4379916432760
2026-05-14,ABNB,79334966655
2026-05-14,ADBE,94211475000
2026-05-14,ADI,207883877375
2026-05-14,ADP,83292632340
2026-05-14,ADSK,49378428399
2026-05-14,AEP,69971903000
2026-05-14,AMAT,349786577040
2026-05-14,AMD,733280820000
2026-05-14,AMGN,181466020840
2026-05-14,AMZN,2874512262000
2026-05-14,APP,162984424801
2026-05-14,ARGX,51126431350
2026-05-14,ASML,610698660919
2026-05-14,AVGO,2092336108200
2026-05-14,AXON,31288920271
2026-05-14,AZN,143424684176
2026-05-14,BKNG,119703220639
2026-05-14,BKR,64097578090
2026-05-14,CCEP,40257490940
2026-05-14,CDNS,97318917440
2026-05-14,CEG,98846422025
2026-05-14,CMCSA,89913000482
2026-05-14,CME,107873381200
2026-05-14,COHR,64213408283
2026-05-14,COIN,55856046899
2026-05-14,COST,461772508750
2026-05-14,CSCO,455353946732
2026-05-14,CSX,85325788800
2026-05-14,CTAS,66404394650
2026-05-14,DDOG,72202963114
2026-05-14,EA,50345785780
2026-05-14,EBAY,50278560000
2026-05-14,EQIX,106482576256
2026-05-14,EXC,45430441505
2026-05-14,FANG,56335741380
2026-05-14,FAST,50490799200
2026-05-14,FITB,43231082400
2026-05-14,FLEX,52613539954
2026-05-14,FTNT,89280532927
2026-05-14,GILD,163961717560
2026-05-14,GOOG,4811834685982
2026-05-14,GOOGL,4850889628414
2026-05-14,HON,68979478208
2026-05-14,HOOD,72670762216
2026-05-14,IBKR,151830885280
2026-05-14,IDXX,42033594847
2026-05-14,INTC,582664180000
2026-05-14,INTU,103476311730
2026-05-14,ISRG,151603013780
2026-05-14,JD,46130506104
2026-05-14,KDP,39592280606
2026-05-14,KLAC,247265741200
2026-05-14,LITE,77940818000
2026-05-14,LRCX,374108015500
2026-05-14,MAR,93206017572
2026-05-14,MCHP,52693496320
2026-05-14,MDLZ,78264126233
2026-05-14,MELI,81489129431
2026-05-14,META,1569837072563
2026-05-14,MNST,83932656000
2026-05-14,MPWR,79294346100
2026-05-14,MRVL,159897356280
2026-05-14,MSFT,3041422094900
2026-05-14,MU,876417933900
2026-05-14,NDAQ,51424643130
2026-05-14,NFLX,366086952000
2026-05-14,NTES,74235632718
2026-05-14,NTRA,28200465650
2026-05-14,NVDA,5709858540000
2026-05-14,NXPI,74269417309
2026-05-14,ODFL,41346174343
2026-05-14,ORLY,74319168285
2026-05-14,PANW,162342812252
2026-05-14,PAYX,31587948000
2026-05-14,PCAR,59259829385
2026-05-14,PDD,136048232595
2026-05-14,PEP,203083220000
2026-05-14,PYPL,39730031360
2026-05-14,QCOM,210884320000
2026-05-14,REGN,73441292427
2026-05-14,RKLB,76728883811
2026-05-14,ROST,68412980079
2026-05-14,RVMD,31776724120
2026-05-14,SBUX,121264080000
2026-05-14,SNDK,204766659120
2026-05-14,SNPS,97658284826
2026-05-14,SNY,103023159968
2026-05-14,STX,180450530040
2026-05-14,TER,55815107861
2026-05-14,TMUS,203660105504
2026-05-14,TSLA,1664910676000
2026-05-14,TTWO,45007455778
2026-05-14,TXN,280463359810
2026-05-14,VRTX,114316497421
2026-05-14,WBD,67993547358
2026-05-14,WDAY,31105625088
2026-05-14,WDC,168601200300
2026-05-14,XEL,49960292807
2026-05-15,AAPL,4409584891880
2026-05-15,ABNB,78848285480
2026-05-15,ADBE,98421000000
2026-05-15,ADI,203353967912
2026-05-15,ADP,85735008803
2026-05-15,ADSK,49961189292
2026-05-15,AEP,68094740750
2026-05-15,AMAT,346658378580
2026-05-15,AMD,691537460000
2026-05-15,AMGN,176112117480
2026-05-15,AMZN,2841380394000
2026-05-15,APP,168305707035
2026-05-15,ARGX,49707928316
2026-05-15,ASML,578824593064
2026-05-15,AVGO,2022875440200
2026-05-15,AXON,31586341935
2026-05-15,AZN,140803709736
2026-05-15,BKNG,119432013187
2026-05-15,BKR,63611464280
2026-05-15,CCEP,39605960480
2026-05-15,CDNS,95774347840
2026-05-15,CEG,95952059744
2026-05-15,CMCSA,88448386648
2026-05-15,CME,108293714160
2026-05-15,COHR,60647053879
2026-05-15,COIN,51487888522
2026-05-15,COST,465187297050
2026-05-15,CSCO,465916991631
2026-05-15,CSX,84842672400
2026-05-15,CTAS,67348741570
2026-05-15,DDOG,74032598444
2026-05-15,EA,50310680640
2026-05-15,EBAY,51561720000
2026-05-15,EQIX,104486422448
2026-05-15,EXC,44386769200
2026-05-15,FANG,57264074280
2026-05-15,FAST,49664210400
2026-05-15,FITB,42913873200
2026-05-15,FLEX,50510463914
2026-05-15,FTNT,89954569447
2026-05-15,GILD,160882624273
2026-05-15,GOOG,4765190771434
2026-05-15,GOOGL,4799002634857
2026-05-15,HON,67560095228
2026-05-15,HOOD,69464964031
2026-05-15,IBKR,149629440636
2026-05-15,IDXX,41712541041
2026-05-15,INTC,546678020000
2026-05-15,INTU,107500041000
2026-05-15,ISRG,149145122560
2026-05-15,JD,44937233731
2026-05-15,KDP,39360985496
2026-05-15,KLAC,235692100400
2026-05-15,LITE,75520460000
2026-05-15,LRCX,356062290400
2026-05-15,MAR,93126910985
2026-05-15,MCHP,50961300800
2026-05-15,MDLZ,77583791857
2026-05-15,MELI,78418908089
2026-05-15,META,1559175695035
2026-05-15,MNST,85174726300
2026-05-15,MPWR,76152482600
2026-05-15,MRVL,154914247740
2026-05-15,MSFT,3134203185600
2026-05-15,MU,818423757400
2026-05-15,NDAQ,51498163460
2026-05-15,NFLX,366423816000
2026-05-15,NTES,72384210849
2026-05-15,NTRA,26689547400
2026-05-15,NVDA,5457475720000
2026-05-15,NXPI,73595319528
2026-05-15,ODFL,42242517643
2026-05-15,ORLY,73332997341
2026-05-15,PANW,165491394564
2026-05-15,PAYX,32551624000
2026-05-15,PCAR,58059896783
2026-05-15,PDD,136404081708
2026-05-15,PEP,203697920000
2026-05-15,PYPL,39174304900
2026-05-15,QCOM,212370460000
2026-05-15,REGN,71935110802
2026-05-15,RKLB,72225294856
2026-05-15,ROST,68246173919
2026-05-15,RVMD,30966733360
2026-05-15,SBUX,121742754000
2026-05-15,SNDK,208452612998
2026-05-15,SNPS,96203041964
2026-05-15,SNY,102638476057
2026-05-15,STX,178367442630
2026-05-15,TER,52892465697
2026-05-15,TMUS,200445957498
2026-05-15,TSLA,1585815212800
2026-05-15,TTWO,45013025778
2026-05-15,TXN,275512453890
2026-05-15,VRTX,110900276521
2026-05-15,WBD,67642548220
2026-05-15,WDAY,32745382671
2026-05-15,WDC,166143617640
2026-05-15,XEL,48643084037
2026-05-18,AAPL,4374482111040
2026-05-18,ABNB,79708880240
2026-05-18,ADBE,101616900000
2026-05-18,ADI,203884892785
2026-05-18,ADP,89116760829
2026-05-18,ADSK,51411757166
2026-05-18,AEP,69471326400
2026-05-18,AMAT,328357623630
2026-05-18,AMD,686466294000
2026-05-18,AMGN,175075878120
2026-05-18,AMZN,2849125506000
2026-05-18,APP,165409908243
2026-05-18,ARGX,48273878340
2026-05-18,ASML,567485595768
2026-05-18,AVGO,2001561481800
2026-05-18,AXON,32190051491
2026-05-18,AZN,142618230502
2026-05-18,BKNG,120160398915
2026-05-18,BKR,65684888490
2026-05-18,CCEP,40957775380
2026-05-18,CDNS,95429577840
2026-05-18,CEG,94084729240
2026-05-18,CMCSA,89055665555
2026-05-18,CME,110562062720
2026-05-18,COHR,57535810064
2026-05-18,COIN,49909766164
2026-05-18,COST,477391839130
2026-05-18,CSCO,468557752856
2026-05-18,CSX,85846068000
2026-05-18,CTAS,69829652970
2026-05-18,DDOG,74331604996
2026-05-18,EA,50413488550
2026-05-18,EBAY,50806920000
2026-05-18,EQIX,104800047404
2026-05-18,EXC,44990462004
2026-05-18,FANG,57843579060
2026-05-18,FAST,50513760000
2026-05-18,FITB,43448597280
2026-05-18,FLEX,47531716840
2026-05-18,FTNT,92680021462
2026-05-18,GILD,160994365562
2026-05-18,GOOG,4762646557913
2026-05-18,GOOGL,4800937814103
2026-05-18,HON,68824233194
2026-05-18,HOOD,69473969082
2026-05-18,IBKR,148115947443
2026-05-18,IDXX,43053552024
2026-05-18,INTC,543662420000
2026-05-18,INTU,110279176920
2026-05-18,ISRG,155803386960
2026-05-18,JD,44361655292
2026-05-18,KDP,40041265232
2026-05-18,KLAC,229448082000
2026-05-18,LITE,68851444000
2026-05-18,LRCX,347608437200
2026-05-18,MAR,94711679609
2026-05-18,MCHP,50369422080
2026-05-18,MDLZ,79124171576
2026-05-18,MELI,80401167906
2026-05-18,META,1551509656907
2026-05-18,MNST,86592838059
2026-05-18,MPWR,73023392900
2026-05-18,MRVL,147943150380
2026-05-18,MSFT,3146237242200
2026-05-18,MU,769724460600
2026-05-18,NDAQ,52369096600
2026-05-18,NFLX,377498220000
2026-05-18,NTES,72531047756
2026-05-18,NTRA,27574616100
2026-05-18,NVDA,5384812720000
2026-05-18,NXPI,73640764323
2026-05-18,ODFL,42452565609
2026-05-18,ORLY,76026321347
2026-05-18,PANW,168708128009
2026-05-18,PAYX,33600644000
2026-05-18,PCAR,58775646055
2026-05-18,PDD,135179960762
2026-05-18,PEP,203615960000
2026-05-18,PYPL,39156662790
2026-05-18,QCOM,214636560000
2026-05-18,REGN,64870892330
2026-05-18,RKLB,75924258021
2026-05-18,ROST,67710469522
2026-05-18,RVMD,30692484520
2026-05-18,SBUX,121492020000
2026-05-18,SNDK,197405117648
2026-05-18,SNPS,95439039461
2026-05-18,SNY,104682109335
2026-05-18,STX,166117812360
2026-05-18,TER,50257861110
2026-05-18,TMUS,206322329105
2026-05-18,TSLA,1539807642800
2026-05-18,TTWO,44961039112
2026-05-18,TXN,273573955800
2026-05-18,VRTX,110806368517
2026-05-18,WBD,67943404624
2026-05-18,WDAY,33759098621
2026-05-18,WDC,158098739760
2026-05-18,XEL,48755452558
2026-05-19,AAPL,4391078823320
2026-05-19,ABNB,77845247448
2026-05-19,ADBE,101358525000
2026-05-19,ADI,201805031128
2026-05-19,ADP,88117425124
2026-05-19,ADSK,51553224484
2026-05-19,AEP,70146016600
2026-05-19,AMAT,323069856690
2026-05-19,AMD,675149930000
2026-05-19,AMGN,178508421000
2026-05-19,AMZN,2789746314000
2026-05-19,APP,160209564242
2026-05-19,ARGX,49611537273
2026-05-19,ASML,562494432785
2026-05-19,AVGO,1955698410600
2026-05-19,AXON,31623418890
2026-05-19,AZN,143176544584
2026-05-19,BKNG,119749713345
2026-05-19,BKR,64950757430
2026-05-19,CCEP,40714005480
2026-05-19,CDNS,93258905920
2026-05-19,CEG,93607123553
2026-05-19,CMCSA,88591275802
2026-05-19,CME,109565583720
2026-05-19,COHR,56076918978
2026-05-19,COIN,50966238727
2026-05-19,COST,485307939280
2026-05-19,CSCO,454762731532
2026-05-19,CSX,85623091200
2026-05-19,CTAS,68905313400
2026-05-19,DDOG,76584832942
2026-05-19,EA,50576476700
2026-05-19,EBAY,50722560000
2026-05-19,EQIX,103400570006
2026-05-19,EXC,45655547296
2026-05-19,FANG,58448402010
2026-05-19,FAST,50020102800
2026-05-19,FITB,43140451200
2026-05-19,FLEX,46271336775
2026-05-19,FTNT,93515240627
2026-05-19,GILD,162024868557
2026-05-19,GOOG,4663179924552
2026-05-19,GOOGL,4688697417784
2026-05-19,HON,68798887070
2026-05-19,HOOD,66781458809
2026-05-19,IBKR,143523871507
2026-05-19,IDXX,43108770124
2026-05-19,INTC,556880800000
2026-05-19,INTU,109335474270
2026-05-19,ISRG,156391297540
2026-05-19,JD,45456658175
2026-05-19,KDP,39252140738
2026-05-19,KLAC,227371096800
2026-05-19,LITE,69249002000
2026-05-19,LRCX,341880826600
2026-05-19,MAR,94582472184
2026-05-19,MCHP,49853564480
2026-05-19,MDLZ,78674894158
2026-05-19,MELI,80854907685
2026-05-19,META,1529679217207
2026-05-19,MNST,84451000298
2026-05-19,MPWR,72128244300
2026-05-19,MRVL,154371272820
2026-05-19,MSFT,3100775250600
2026-05-19,MU,789149968600
2026-05-19,NDAQ,52018461180
2026-05-19,NFLX,376150764000
2026-05-19,NTES,73092858530
2026-05-19,NTRA,28075868600
2026-05-19,NVDA,5343394810000
2026-05-19,NXPI,74297189128
2026-05-19,ODFL,42521195142
2026-05-19,ORLY,76175490062
2026-05-19,PANW,163651313992
2026-05-19,PAYX,33597088000
2026-05-19,PCAR,57565187728
2026-05-19,PDD,138553410346
2026-05-19,PEP,205405420000
2026-05-19,PYPL,38662683714
2026-05-19,QCOM,206172940000
2026-05-19,REGN,64934765970
2026-05-19,RKLB,73695618242
2026-05-19,ROST,68223719244
2026-05-19,RVMD,31315390800
2026-05-19,SBUX,121241286000
2026-05-19,SNDK,204851070278
2026-05-19,SNPS,94565893744
2026-05-19,SNY,104706152080
2026-05-19,STX,164438337150
2026-05-19,TER,50331435926
2026-05-19,TMUS,209320036169
2026-05-19,TSLA,1517724009200
2026-05-19,TTWO,44214659127
2026-05-19,TXN,275130214830
2026-05-19,VRTX,110230230223
2026-05-19,WBD,67918333257
2026-05-19,WDAY,33879591990
2026-05-19,WDC,157106055600
2026-05-19,XEL,49773011939
2026-05-20,AAPL,4439253351000
2026-05-20,ABNB,80450772275
2026-05-20,ADBE,100714575000
2026-05-20,ADI,193884995874
2026-05-20,ADP,88217358695
2026-05-20,ADSK,51441317501
2026-05-20,AEP,70118811350
2026-05-20,AMAT,338901399150
2026-05-20,AMD,729823948000
2026-05-20,AMGN,178950981560
2026-05-20,AMZN,2850739071000
2026-05-20,APP,162016918940
2026-05-20,ARGX,50014514022
2026-05-20,ASML,597447990389
2026-05-20,AVGO,1987526620800
2026-05-20,AXON,32115091560
2026-05-20,AZN,145363274738
2026-05-20,BKNG,121617170373
2026-05-20,BKR,66260288510
2026-05-20,CCEP,41343375040
2026-05-20,CDNS,96781076240
2026-05-20,CEG,101001034145
2026-05-20,CMCSA,88877054111
2026-05-20,CME,105126722720
2026-05-20,COHR,56849179803
2026-05-20,COIN,50397166225
2026-05-20,COST,476300880790
2026-05-20,CSCO,450703053828
2026-05-20,CSX,85362951600
2026-05-20,CTAS,68569189920
2026-05-20,DDOG,75548988815
2026-05-20,EA,50548894090
2026-05-20,EBAY,52818240000
2026-05-20,EQIX,105040690452
2026-05-20,EXC,45911349332
2026-05-20,FANG,57480685290
2026-05-20,FAST,50146387200
2026-05-20,FITB,44282404320
2026-05-20,FLEX,48187554142
2026-05-20,FTNT,95244290830
2026-05-20,GILD,162260766833
2026-05-20,GOOG,4663179924552
2026-05-20,GOOGL,4703816005651
2026-05-20,HON,68874925444
2026-05-20,HOOD,68222266982
2026-05-20,IBKR,144108630240
2026-05-20,IDXX,43668050586
2026-05-20,INTC,597892960000
2026-05-20,INTU,105019060410
2026-05-20,ISRG,159029811890
2026-05-20,JD,45568966163
2026-05-20,KDP,39034451223
2026-05-20,KLAC,238983926000
2026-05-20,LITE,67535846000
2026-05-20,LRCX,365278991300
2026-05-20,MAR,97498868354
2026-05-20,MCHP,51053612160
2026-05-20,MDLZ,79380901529
2026-05-20,MELI,83711186918
2026-05-20,META,1535898354098
2026-05-20,MNST,84969344597
2026-05-20,MPWR,76312155100
2026-05-20,MRVL,163593088800
2026-05-20,MSFT,3127814735800
2026-05-20,MU,826702186100
2026-05-20,NDAQ,50904345410
2026-05-20,NFLX,370929372000
2026-05-20,NTES,74580380238
2026-05-20,NTRA,29347617800
2026-05-20,NVDA,5412666870000
2026-05-20,NXPI,78303905152
2026-05-20,ODFL,43637984822
2026-05-20,ORLY,76424104585
2026-05-20,PANW,168101582931
2026-05-20,PAYX,33753552000
2026-05-20,PCAR,58754594606
2026-05-20,PDD,139706361469
2026-05-20,PEP,203930140000
2026-05-20,PYPL,39147841735
2026-05-20,QCOM,213445540000
2026-05-20,REGN,66939574070
2026-05-20,RKLB,77730324543
2026-05-20,ROST,69862910542
2026-05-20,RVMD,31959556680
2026-05-20,SBUX,121378050000
2026-05-20,SNDK,206223862260
2026-05-20,SNPS,95534779123
2026-05-20,SNY,107398939458
2026-05-20,STX,168411675030
2026-05-20,TER,53903728063
2026-05-20,TMUS,205792048795
2026-05-20,TSLA,1567111727200
2026-05-20,TTWO,43932445799
2026-05-20,TXN,277469153840
2026-05-20,VRTX,109248003263
2026-05-20,WBD,68745688369
2026-05-20,WDAY,33164490041
2026-05-20,WDC,158422740840
2026-05-20,XEL,49854166982
2026-05-21,AAPL,4479496706440
2026-05-21,ABNB,79679204559
2026-05-21,ADBE,97029750000
2026-05-21,ADI,187143711254
2026-05-21,ADP,87973520783
2026-05-21,ADSK,50714977838
2026-05-21,AEP,70521449050
2026-05-21,AMAT,339306318240
2026-05-21,AMD,733101454000
2026-05-21,AMGN,182108273360
2026-05-21,AMZN,2887851066000
2026-05-21,APP,163229660661
2026-05-21,ARGX,50758901629
2026-05-21,ASML,613585441672
2026-05-21,AVGO,1972349940600
2026-05-21,AXON,31421913698
2026-05-21,AZN,147139023694
2026-05-21,BKNG,123732588501
2026-05-21,BKR,65278140200
2026-05-21,CCEP,41728974700
2026-05-21,CDNS,98869003360
2026-05-21,CEG,102642130377
2026-05-21,CMCSA,89591499884
2026-05-21,CME,104825967240
2026-05-21,COHR,59941394604
2026-05-21,COIN,50995219272
2026-05-21,COST,465852515550
2026-05-21,CSCO,465877577285
2026-05-21,CSX,85288626000
2026-05-21,CTAS,68969336920
2026-05-21,DDOG,77613557865
2026-05-21,EA,50619104370
2026-05-21,EBAY,52005720000
2026-05-21,EQIX,106358309764
2026-05-21,EXC,46402489240
2026-05-21,FANG,56535473610
2026-05-21,FAST,49974181200
2026-05-21,FITB,44554297920
2026-05-21,FLEX,48022678843
2026-05-21,FTNT,94848660699
2026-05-21,GILD,162024868557
2026-05-21,GOOG,4645855042006
2026-05-21,GOOGL,4688697417784
2026-05-21,HON,70905783680
2026-05-21,HOOD,68366347799
2026-05-21,IBKR,144177425385
2026-05-21,IDXX,43627820257
2026-05-21,INTC,595581000000
2026-05-21,INTU,83995006590
2026-05-21,ISRG,155760887400
2026-05-21,JD,44179154811
2026-05-21,KDP,39156901575
2026-05-21,KLAC,240642901600
2026-05-21,LITE,75038100000
2026-05-21,LRCX,377972276800
2026-05-21,MAR,97712456139
2026-05-21,MCHP,49473458880
2026-05-21,MDLZ,78944460609
2026-05-21,MELI,85064801678
2026-05-21,META,1541787495971
2026-05-21,MNST,84421660055
2026-05-21,MPWR,76704212500
2026-05-21,MRVL,166999818540
2026-05-21,MSFT,3113180728700
2026-05-21,MU,860708119000
2026-05-21,NDAQ,51130561810
2026-05-21,NFLX,376024440000
2026-05-21,NTES,72997095330
2026-05-21,NTRA,29171463350
2026-05-21,NVDA,5316751710000
2026-05-21,NXPI,75584791631
2026-05-21,ODFL,43192932696
2026-05-21,ORLY,76523550395
2026-05-21,PANW,172367843813
2026-05-21,PAYX,33515300000
2026-05-21,PCAR,57544136279
2026-05-21,PDD,139193938748
2026-05-21,PEP,203329100000
2026-05-21,PYPL,39077273296
2026-05-21,QCOM,224934140000
2026-05-21,REGN,66200906337
2026-05-21,RKLB,72618924739
2026-05-21,ROST,69670441896
2026-05-21,RVMD,32682383080
2026-05-21,SBUX,118676961000
2026-05-21,SNDK,228389936040
2026-05-21,SNPS,96501749710
2026-05-21,SNY,108000008069
2026-05-21,STX,181728635340
2026-05-21,TER,55328261737
2026-05-21,TMUS,206592880284
2026-05-21,TSLA,1569327602000
2026-05-21,TTWO,44203519127
2026-05-21,TXN,271562650270
2026-05-21,VRTX,110034800053
2026-05-21,WBD,67943404624
2026-05-21,WDAY,31917645616
2026-05-21,WDC,167674005720
2026-05-21,XEL,50066418632
2026-05-22,AAPL,4535749279920
2026-05-22,ABNB,78551528666
2026-05-22,ADBE,97292100000
2026-05-22,ADI,193407650576
2026-05-22,ADP,90064131077
2026-05-22,ADSK,50883894038
2026-05-22,AEP,71598776950
2026-05-22,AMAT,343117321440
2026-05-22,AMD,762321806000
2026-05-22,AMGN,183122924400
2026-05-22,AMZN,2864830872000
2026-05-22,APP,161815355219
2026-05-22,ARGX,50151948994
2026-05-22,ASML,629349037504
2026-05-22,AVGO,1970304181200
2026-05-22,AXON,31112401722
2026-05-22,AZN,145029837162
2026-05-22,BKNG,124801920741
2026-05-22,BKR,65536078140
2026-05-22,CCEP,41715678160
2026-05-22,CDNS,103042099440
2026-05-22,CEG,105601131021
2026-05-22,CMCSA,90055889636
2026-05-22,CME,105528937880
2026-05-22,COHR,59873207303
2026-05-22,COIN,48737371425
2026-05-22,COST,456002846960
2026-05-22,CSCO,474588147892
2026-05-22,CSX,84582532800
2026-05-22,CTAS,69197420710
2026-05-22,DDOG,79137067440
2026-05-22,EA,50393428470
2026-05-22,EBAY,51393000000
2026-05-22,EQIX,106493424918
2026-05-22,EXC,47302912405
2026-05-22,FANG,56462332230
2026-05-22,FAST,50444877600
2026-05-22,FITB,44844317760
2026-05-22,FLEX,48535624218
2026-05-22,FTNT,98123599007
2026-05-22,GILD,166817328271
2026-05-22,GOOG,4596303454862
2026-05-22,GOOGL,4631972476110
2026-05-22,HON,72211109099
2026-05-22,HOOD,66313196153
2026-05-22,IBKR,139912126388
2026-05-22,IDXX,44124783151
2026-05-22,INTC,602315840000
2026-05-22,INTU,87515427780
2026-05-22,ISRG,155158810300
2026-05-22,JD,42845497453
2026-05-22,KDP,39619491796
2026-05-22,KLAC,246677915200
2026-05-22,LITE,73668820000
2026-05-22,LRCX,381861549500
2026-05-22,MAR,97340655180
2026-05-22,MCHP,50733237440
2026-05-22,MDLZ,79278209548
2026-05-22,MELI,84381403664
2026-05-22,META,1549098154847
2026-05-22,MNST,84881323867
2026-05-22,MPWR,78107365300
2026-05-22,MRVL,171939138780
2026-05-22,MSFT,3109317945100
2026-05-22,MU,848171890000
2026-05-22,NDAQ,51469886410
2026-05-22,NFLX,373076880000
2026-05-22,NTES,74408006478
2026-05-22,NTRA,29099855850
2026-05-22,NVDA,5215507930000
2026-05-22,NXPI,79899522371
2026-05-22,ODFL,43771084523
2026-05-22,ORLY,76026321347
2026-05-22,PANW,177588220547
2026-05-22,PAYX,34493200000
2026-05-22,PCAR,57549399141
2026-05-22,PDD,134539432359
2026-05-22,PEP,205678620000
2026-05-22,PYPL,39015525911
2026-05-22,QCOM,251020640000
2026-05-22,REGN,65818694721
2026-05-22,RKLB,78587048406
2026-05-22,ROST,75322604456
2026-05-22,RVMD,32221049760
2026-05-22,SBUX,117514467000
2026-05-22,SNDK,218978832428
2026-05-22,SNPS,100476860476
2026-05-22,SNY,106485315169
2026-05-22,STX,182237635170
2026-05-22,TER,56110972547
2026-05-22,TMUS,207209736973
2026-05-22,TSLA,1599974277200
2026-05-22,TTWO,42248449166
2026-05-22,TXN,281409856530
2026-05-22,VRTX,110283529360
2026-05-22,WBD,67767905055
2026-05-22,WDAY,33565261463
2026-05-22,WDC,166922598960
2026-05-22,XEL,50615775844
2026-05-26,AAPL,4528552475480
2026-05-26,ABNB,78747388163
2026-05-26,ADBE,95594775000
2026-05-26,ADI,204547331158
2026-05-26,ADP,87281980475
2026-05-26,ADSK,50301133146
2026-05-26,AEP,71223344500
2026-05-26,AMAT,361164009510
2026-05-26,AMD,821643034000
2026-05-26,AMGN,181309505520
2026-05-26,AMZN,2853751059000
2026-05-26,APP,172753546478
